timestamp,Left_Heel,Left_Middle,Left_Top
1734602944.8728182,3809,560,3147
1734602944.9283469,2554,326,2229
1734602944.9930885,3332,469,2810
1734602945.041153,2768,374,2288
1734602945.1064785,230,3269,161
1734602945.1709864,304,3303,170
1734602945.2919862,313,3301,171
1734602945.3429105,313,3311,160
1734602945.40648,309,3312,166
1734602945.518143,225,3279,160
1734602945.5912251,292,3311,161
1734602945.6405582,269,3307,173
1734602945.7027721,258,3312,170
1734602945.825719,175,3323,167
1734602945.891566,165,3331,167
1734602946.0573685,503,362,77
1734602946.1249845,307,320,0
1734602946.1929035,403,156,9
1734602946.2419527,577,27,154
1734602946.304448,468,29,81
1734602946.4322233,637,0,288
1734602946.5465646,629,0,287
1734602946.6115556,135,240,0
1734602946.6620655,76,1115,0
1734602946.7296755,43,1509,0
1734602946.8476138,0,2175,7
1734602946.9102008,0,2473,45
1734602947.0327706,1456,0,1331
1734602947.092852,1360,115,1402
1734602947.2127564,395,0,502
1734602947.3314872,91,0,231
1734602947.3876765,0,0,128
1734602947.5039132,302,0,432
1734602947.5745325,341,0,465
